SERVICE_WID,SERVICE,SUB_SERVICE,SERVICE_STATUS_CD,SRV_PLAN_WID,PLAN_NAME,SRV_PLAN_STATUS_CD,SERVICE_START_DATE,SERVICE_END_DATE,SERVICE_DURATION,SERVICE_START_MONTH,SERVICE_START_YEAR,SERVICE_END_MONTH,SERVICE_END_YEAR,CASE_WID,CASE_NUM,TOTAL_COST_AMT,OUTCOME_FEES_PAID_AMT,SERVICE_SUPPORT_COST_AMT,CLIENT_TYPE_WID,CLIENT_TYPE_CD,CLIENT_TYPE,BIRTH_DATE,GENDER,EDUCATION_LEVEL,BIRTH_DECATE,AGE,GROUP_AGE
7116560994.0,Client Needs Assessment,Client Needs Assessment,Closed,864916908.0,Employment Services,Open,2022-02-25,2022-07-29,154.0,2,2022,7.0,2022.0,1882998510.0,1-54141513207,1400.0,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1993-08-05,Man/Boy,University,1990,30,30 - 39
7747958264.0,Self-Serve Services,Self-Serve Services,Closed,864475635.0,Self-Serve,Open,2022-09-30,2022-10-14,14.0,9,2022,10.0,2022.0,1873280932.0,1-50937409438,2665.02,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,2005-07-10,Man/Boy,University,2000,18,19-
7709758464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864481435.0,Employment Services,Open,2022-08-26,2022-09-08,13.0,8,2022,9.0,2022.0,1874056060.0,1-50968473775,12407.5,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1998-10-30,Woman/Girl,Unknown,1990,25,20 - 29
7704621264.0,External Referrals,Referral to Other Community Agencies,Cancelled,865851263.0,Employment Services,Closed,2022-08-29,2022-08-30,1.0,8,2022,8.0,2022.0,1814515294.0,1-56155849442,1968.75,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1999-05-18,Woman/Girl,Elementary,1990,24,20 - 29
7273143994.0,Client Needs Assessment,Client Needs Assessment,Closed,864862804.0,Employment Services,Closed,2022-05-03,2022-05-03,0.0,5,2022,5.0,2022.0,1880124812.0,1-54022573339,,,,1.0,BCEA EO,BCEA EO,2004-05-29,Woman/Girl,Apprenticeship,2000,19,19-
7239349264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865028136.0,Employment Services,Open,2022-05-18,2022-05-27,9.0,5,2022,5.0,2022.0,1889181046.0,1-55093589323,2012.5,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1994-04-14,Man/Boy,Unknown,1990,29,20 - 29
7239091464.0,Self-Serve Services,Self-Serve Services,Cancelled,864799246.0,Self-Serve,Open,2022-05-18,2022-05-18,0.0,5,2022,5.0,2022.0,1879240739.0,1-53901468673,7198.21,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1987-01-06,Woman/Girl,Unknown,1980,37,30 - 39
7241511994.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864809694.0,Employment Services,Closed,2022-05-14,2022-07-31,78.0,5,2022,7.0,2022.0,1880083753.0,1-53968686211,619.18,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2004-05-17,Woman/Girl,Secondary,2000,19,19-
7809845264.0,Skills Enhancement - ESS Workshops,Maintain Employment Workshop,Closed,865483481.0,Employment Services,Open,2022-01-07,2023-03-31,448.0,1,2022,3.0,2023.0,1826637306.0,1-55810197900,3053.75,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1993-11-21,Woman/Girl,Apprenticeship,1990,30,30 - 39
2168449694.0,Job Search,Job Search,Closed,816507157.0,Employment Services,Open,2019-06-07,2020-06-01,360.0,6,2019,6.0,2020.0,1175883491.0,1-64933482930,2887.5,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2001-02-09,Man/Boy,Apprenticeship,2000,23,20 - 29
2951863464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,811313552.0,Employment Services,Closed,2019-04-18,2019-12-04,230.0,4,2019,12.0,2019.0,1189701563.0,1-65496360465,43.75,,,9.0,EO ACTIVE,BCEA EO and EI Active,1976-10-30,Woman/Girl,Elementary,1970,47,40 - 49
7622764264.0,Skills Enhancement - Training Services,Adult Basic Ed - Academic Upgrading,Cancelled,865345167.0,Employment Services,Open,2022-10-03,2022-11-14,42.0,10,2022,11.0,2022.0,1820970312.0,1-55468796963,130.46,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2004-06-14,Man/Boy,Unknown,2000,19,19-
7620112694.0,Job Search,Job Search,Closed,822290292.0,Employment Services,Open,2022-09-12,2022-11-15,64.0,9,2022,11.0,2022.0,1149573549.0,1-64015744649,2940.46,,,18.0,GENERAL,General w/o a Disability,1990-09-04,Man/Boy,University,1990,33,30 - 39
2959604264.0,Client Needs Assessment,Client Needs Assessment,Closed,812912092.0,Employment Services,Closed,2019-04-18,2021-11-04,931.0,4,2019,11.0,2021.0,1181817164.0,1-65423363505,15148.11,,,7.0,EI REACHBACK,EI Reachback,1994-09-07,Man/Boy,Secondary,1990,29,20 - 29
7663474264.0,Job Search,Job Search,Closed,864770716.0,Employment Services,Closed,2022-08-25,2022-11-09,76.0,8,2022,11.0,2022.0,1871613402.0,1-53282342586,2940.0,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2001-09-04,Man/Boy,Elementary,2000,22,20 - 29
2978761694.0,Job Search,Job Search,Closed,811239211.0,Employment Services,Closed,2019-04-09,2021-08-26,870.0,4,2019,8.0,2021.0,1123299191.0,1-65888197706,7113.86,0.0,85.75,18.0,GENERAL,General w/o a Disability,1999-10-25,Man/Boy,University,1990,24,20 - 29
7090157264.0,Job Search,Job Search,In Progress,863739773.0,Employment Services,Open,2023-03-08,2023-06-08,92.0,3,2023,6.0,2023.0,1850973118.0,1-41176835031,,,,17.0,GENERAL PWD,General with a Disability,2000-10-03,Woman/Girl,College,2000,23,20 - 29
2972874694.0,Self-Serve Services,Self-Serve Services,Cancelled,811111365.0,Self-Serve,Closed,2019-04-08,2020-12-18,620.0,4,2019,12.0,2020.0,1124321507.0,1-65103986873,,,,8.0,EI REACHBACK,EI Reachback,1980-04-24,Man/Boy,Elementary,1980,43,40 - 49
2218224994.0,Client Needs Assessment,Client Needs Assessment,Closed,813204800.0,Employment Services,Closed,2019-07-11,2019-08-20,40.0,7,2019,8.0,2019.0,1165594537.0,1-64726394874,8327.42,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1996-02-24,Woman/Girl,Elementary,1990,27,20 - 29
2104563464.0,Client Needs Assessment,Client Needs Assessment,Closed,814593169.0,Employment Services,Closed,2019-07-03,2020-07-22,385.0,7,2019,7.0,2020.0,1174802135.0,1-64114249474,,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1999-02-23,Woman/Girl,University,1990,24,20 - 29
2211491694.0,Self-Serve Services,Self-Serve Services,Set Up,813105976.0,Self-Serve,Open,2019-07-10,,,7,2019,,,1165104054.0,1-64793464373,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1970-10-29,Woman/Girl,Secondary,1970,53,50 - 59
8935916694.0,Job Search,Job Search,Closed,867055502.0,Employment Services,Closed,2020-09-28,2023-02-21,876.0,9,2020,2.0,2023.0,1230029866.0,1-51380725813,12151.98,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,2000-08-26,Woman/Girl,Elementary,2000,23,20 - 29
8930830264.0,Job Sustainment,Job Sustainment,Closed,881243023.0,Employment Services,Closed,2020-09-30,2022-08-24,693.0,9,2020,8.0,2022.0,1297611699.0,1-60918693789,789.58,525.0,0.0,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1989-07-09,Man/Boy,Unknown,1980,34,30 - 39
8937398264.0,Work Experience,Wage Subsidy Work Experience,Closed,869891732.0,Employment Services,Closed,2020-10-05,2021-03-19,165.0,10,2020,3.0,2021.0,1249496855.0,1-59098490280,8802.63,0.0,6440.13,5.0,EI ACTIVE,EI Active,2004-12-12,Woman/Girl,College,2000,19,19-
7804382694.0,Skills Enhancement - Training Services,Occupational Skills Training - Feepayer,Cancelled,864653215.0,Employment Services,Open,2022-07-12,2022-07-13,1.0,7,2022,7.0,2022.0,1878084087.0,1-53652693939,347.38,,,6.0,EI ACTIVE,EI Active,1987-11-17,Man/Boy,Secondary,1980,36,30 - 39
7791916264.0,Client Needs Assessment,Client Needs Assessment,Closed,864510164.0,Employment Services,Open,2022-07-13,2022-08-01,19.0,7,2022,8.0,2022.0,1876893927.0,1-53489684862,1312.5,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2001-05-13,Woman/Girl,College,2000,22,20 - 29
7724772694.0,Job Search,Job Search,Closed,866269312.0,Employment Services,Closed,2022-07-28,2022-12-06,131.0,7,2022,12.0,2022.0,1206394343.0,1-52742312705,656.25,,,9.0,EO ACTIVE,BCEA EO and EI Active,1964-02-01,Woman/Girl,Elementary,1960,60,50 - 59
7696793694.0,Skills Enhancement - STOC,FoodSafe,Cancelled,864988350.0,Employment Services,Open,2022-09-02,2022-09-02,0.0,9,2022,9.0,2022.0,1882672964.0,1-54278517209,20148.54,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,2002-03-15,Man/Boy,Elementary,2000,21,20 - 29
8070968264.0,Work Experience,Discovery Assessment,Closed,866428553.0,Employment Services,Open,2021-07-30,2022-01-28,182.0,7,2021,1.0,2022.0,1896169170.0,1-58625653537,0.0,0.0,0.0,5.0,EI ACTIVE,EI Active,1986-08-12,Woman/Girl,Unknown,1980,37,30 - 39
8059795264.0,Job Search,Job Search,Closed,885264532.0,Employment Services,Open,2021-12-11,2022-06-01,172.0,12,2021,6.0,2022.0,1221022647.0,1-60682990961,13408.68,,,1.0,BCEA EO,BCEA EO,1992-01-31,Man/Boy,Unknown,1990,32,30 - 39
8059675464.0,Client Needs Assessment,Client Needs Assessment,Closed,865476912.0,Employment Services,Closed,2021-12-15,2022-06-02,169.0,12,2021,6.0,2022.0,1826507167.0,1-55824493219,,,,18.0,GENERAL,General w/o a Disability,1998-11-24,Man/Boy,University,1990,25,20 - 29
8339457994.0,Job Search,Job Search,Closed,866815677.0,Employment Services,Closed,2021-11-03,2021-11-06,3.0,11,2021,11.0,2021.0,1128409531.0,1-721156-232687,2625.0,,,18.0,GENERAL,General w/o a Disability,2004-12-17,Man/Boy,Elementary,2000,19,19-
8048351694.0,Client Needs Assessment,Client Needs Assessment,Closed,865459043.0,Employment Services,Open,2021-12-20,2021-12-30,10.0,12,2021,12.0,2021.0,1825167278.0,1-55793290678,525.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1993-08-17,Woman/Girl,University,1990,30,30 - 39
8060708264.0,Client Needs Assessment,Client Needs Assessment,Closed,865480147.0,Employment Services,Closed,2021-12-13,2022-01-14,32.0,12,2021,1.0,2022.0,1826637489.0,1-55818809359,2881.77,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1990-12-23,Man/Boy,Unknown,1990,33,30 - 39
7521764464.0,Specialized Assessments,Neuropsychological Vocational Assessment,Closed,864058696.0,Employment Services,Open,2022-11-30,2023-03-15,105.0,11,2022,3.0,2023.0,1864921973.0,1-50459606044,3193.75,0.0,3193.75,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1996-08-31,Man/Boy,College,1990,27,20 - 29
7582618264.0,Specialized Assessments,Physical/Functional Capacity Assessment,Closed,866990380.0,Employment Services,Open,2022-11-01,2023-03-17,136.0,11,2022,3.0,2023.0,1209424950.0,1-51079996264,4814.69,0.0,2800.0,10.0,EO REACHBACK,BCEA EO and EI Reachback,1998-09-30,Woman/Girl,Unknown,1990,25,20 - 29
7480107464.0,Job Search,Job Search,Closed,863147448.0,Employment Services,Open,2022-12-19,2023-02-24,67.0,12,2022,2.0,2023.0,1852256659.0,1-49857513404,1184.79,,,7.0,EI REACHBACK,EI Reachback,1990-10-02,Man/Boy,University,1990,33,30 - 39
7334739464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,In Progress,863692906.0,Employment Services,Open,2023-02-27,,,2,2023,,,1136230893.0,1-63830458922,,,,18.0,GENERAL,General w/o a Disability,1979-06-14,Man/Boy,Apprenticeship,1970,44,40 - 49
7236238994.0,Client Needs Assessment,Client Needs Assessment,In Progress,864727737.0,Employment Services,Open,2022-05-20,2023-09-30,498.0,5,2022,9.0,2023.0,1879578441.0,1-53129679974,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1962-12-14,Woman/Girl,Elementary,1960,61,60+
7236205994.0,Job Search,Job Search,Closed,864845359.0,Employment Services,Open,2022-05-20,2022-08-05,77.0,5,2022,8.0,2022.0,1883380238.0,1-54307940689,2624.13,,,17.0,GENERAL PWD,General with a Disability,1971-11-23,Woman/Girl,Elementary,1970,52,50 - 59
7540413994.0,Client Needs Assessment,Client Needs Assessment,Set Up,863119710.0,Employment Services,Open,2022-11-23,2023-11-23,365.0,11,2022,11.0,2023.0,1859783876.0,1-49178427914,,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,2002-03-15,Man/Boy,Elementary,2000,21,20 - 29
7382282464.0,Job Sustainment,Job Sustainment,In Progress,864608258.0,Employment Services,Open,2022-09-19,2023-09-25,371.0,9,2022,9.0,2023.0,1877616918.0,1-53566707009,1662.5,1312.5,0.0,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1991-02-02,Woman/Girl,Unknown,1990,33,30 - 39
7596075264.0,Client Needs Assessment,Client Needs Assessment,Closed,864058790.0,Employment Services,Open,2022-10-19,2022-11-01,13.0,10,2022,11.0,2022.0,1864929010.0,1-50464685781,787.5,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1991-07-09,Woman/Girl,Elementary,1990,32,30 - 39
2290347694.0,Client Needs Assessment,Client Needs Assessment,Closed,813199113.0,Employment Services,Closed,2019-07-09,2019-07-09,0.0,7,2019,7.0,2019.0,1166364250.0,1-64809590559,2415.0,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,2005-03-29,Woman/Girl,Secondary,2000,18,19-
7097360694.0,Skills Enhancement - Training Services,Occupational Skills Training,In Progress,863286266.0,Employment Services,Open,2023-04-04,2023-05-28,54.0,4,2023,5.0,2023.0,1858346828.0,1-49682157269,6562.5,0.0,6562.5,7.0,EI REACHBACK,EI Reachback,1999-10-09,Woman/Girl,University,1990,24,20 - 29
8941634264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,867485302.0,Employment Services,Closed,2020-08-11,2020-10-18,68.0,8,2020,10.0,2020.0,1236090951.0,1-51833686419,2685.38,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1980-08-01,Man/Boy,College,1980,43,40 - 49
7521592264.0,Skills Enhancement - ESS Workshops,Essential Work Skills Workshop,Closed,815655938.0,Employment Services,Closed,2022-10-07,2022-12-14,68.0,10,2022,12.0,2022.0,1170447347.0,1-64137384930,,,,8.0,EI REACHBACK,EI Reachback,1991-10-07,Woman/Girl,University,1990,32,30 - 39
7335673464.0,Job Search,Job Search,In Progress,867044939.0,Employment Services,Open,2023-02-27,2023-08-30,184.0,2,2023,8.0,2023.0,1209903489.0,1-51351153471,10670.53,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1999-03-29,Man/Boy,University,1990,24,20 - 29
7581014694.0,Job Search,Job Search,Ended Delivery,864574055.0,Employment Services,Open,2022-10-25,2023-03-25,151.0,10,2022,3.0,2023.0,1876336825.0,1-53391680498,992.05,,,6.0,EI ACTIVE,EI Active,2005-11-30,Woman/Girl,Unknown,2000,18,19-
2008092994.0,Self-Serve Services,Self-Serve Services,Cancelled,867475197.0,Self-Serve,Closed,2020-08-12,2020-08-14,2.0,8,2020,8.0,2020.0,1236002249.0,1-51794957262,,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1960-06-19,Woman/Girl,College,1960,63,60+
7351323264.0,Client Needs Assessment,Client Needs Assessment,Closed,863753402.0,Employment Services,Open,2023-02-16,2023-03-09,21.0,2,2023,3.0,2023.0,1853422830.0,1-41116179667,,,,8.0,EI REACHBACK,EI Reachback,2005-10-07,Woman/Girl,Elementary,2000,18,19-
8194819264.0,Work Experience,Discovery Assessment,Closed,866997540.0,Employment Services,Open,2020-10-09,2020-12-31,83.0,10,2020,12.0,2020.0,1209573817.0,1-51087783793,4780.49,0.0,0.0,7.0,EI REACHBACK,EI Reachback,2000-08-12,Woman/Girl,University,2000,23,20 - 29
8193113464.0,Job Sustainment,Job Sustainment,Closed,867083805.0,Employment Services,Open,2020-10-15,2021-06-03,231.0,10,2020,6.0,2021.0,1230817754.0,1-51441307170,8520.83,1312.5,0.0,5.0,EI ACTIVE,EI Active,2001-06-21,Man/Boy,Unknown,2000,22,20 - 29
8969345694.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,867355493.0,Employment Services,Open,2020-09-10,2020-12-10,91.0,9,2020,12.0,2020.0,1233812354.0,1-51543807939,,,,17.0,GENERAL PWD,General with a Disability,1968-06-13,Man/Boy,University,1960,55,50 - 59
7878521464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,867316538.0,Employment Services,Open,2022-06-16,2022-11-30,167.0,6,2022,11.0,2022.0,1234105251.0,1-51652221434,12066.24,,,6.0,EI ACTIVE,EI Active,1998-11-19,Man/Boy,College,1990,25,20 - 29
7332508694.0,Self-Serve Services,Self-Serve Services,Cancelled,863704732.0,Self-Serve,Closed,2023-02-25,2023-02-28,3.0,2,2023,2.0,2023.0,1128443840.0,1-721144-287639,,,,7.0,EI REACHBACK,EI Reachback,1994-11-17,Man/Boy,University,1990,29,20 - 29
7398734994.0,Job Sustainment,Job Sustainment,In Progress,863290815.0,Employment Services,Open,2022-12-27,2023-12-25,363.0,12,2022,12.0,2023.0,1852010979.0,1-49710377856,1050.0,700.0,0.0,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1982-02-22,Woman/Girl,Apprenticeship,1980,41,40 - 49
7450765694.0,Client Needs Assessment,Client Needs Assessment,Closed,863269969.0,Employment Services,Open,2023-01-03,2023-01-05,2.0,1,2023,1.0,2023.0,1864351175.0,1-50359754783,1904.11,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,2001-10-04,Woman/Girl,Elementary,2000,22,20 - 29
7598782264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864063240.0,Employment Services,Closed,2022-10-18,2022-10-20,2.0,10,2022,10.0,2022.0,1865074028.0,1-50478171529,316.4,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1997-05-01,Non-Binary,Unknown,1990,26,20 - 29
7371744464.0,Client Needs Assessment,Client Needs Assessment,Closed,863830746.0,Employment Services,Open,2023-02-06,2023-02-17,11.0,2,2023,2.0,2023.0,1854501025.0,1-49037200487,551.25,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,2001-02-12,Woman/Girl,Elementary,2000,23,20 - 29
7371709464.0,Self-Serve Services,Self-Serve Services,Set Up,863830758.0,Self-Serve,Open,2023-02-06,,,2,2023,,,1854501349.0,1-49032039894,,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2000-07-29,Woman/Girl,Secondary,2000,23,20 - 29
7514964994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864049498.0,Employment Services,Closed,2022-10-25,2022-11-10,16.0,10,2022,11.0,2022.0,1864119646.0,1-50442329628,,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1992-10-27,Man/Boy,Apprenticeship,1990,31,30 - 39
7068647994.0,Work Experience,Wage Subsidy Work Experience,Set Up,864595614.0,Employment Services,Open,2023-03-25,2023-09-08,167.0,3,2023,9.0,2023.0,1882771407.0,1-54222743854,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1980-09-16,Woman/Girl,Apprenticeship,1980,43,40 - 49
7551738694.0,Specialized Assessments,Psychological Vocational Assessment,In Progress,863952110.0,Employment Services,Open,2022-11-14,,,11,2022,,,1873486010.0,1-50168992193,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2003-04-23,Woman/Girl,University,2000,20,20 - 29
2706716464.0,Client Needs Assessment,Client Needs Assessment,Closed,881243439.0,Employment Services,Closed,2019-12-06,2020-01-07,32.0,12,2019,1.0,2020.0,1297611724.0,1-60911261671,4655.09,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2004-09-28,Woman/Girl,University,2000,19,19-
7893923994.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864777547.0,Employment Services,Closed,2022-05-31,2022-06-30,30.0,5,2022,6.0,2022.0,1128545405.0,1-721168-238088,525.0,,,6.0,EI ACTIVE,EI Active,1996-06-30,Woman/Girl,University,1990,27,20 - 29
7582320264.0,Self-Serve Services,Self-Serve Services,Set Up,863929216.0,Self-Serve,Open,2022-11-01,,,11,2022,,,1128556272.0,1-721131-209659,,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1992-04-18,Man/Boy,Elementary,1990,31,30 - 39
2610380464.0,External Referrals,Referral to Other Employment Programs / Agencies,Closed,889742558.0,Employment Services,Closed,2019-11-27,2020-01-03,37.0,11,2019,1.0,2020.0,1291806359.0,1-63092262745,0.0,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2003-10-21,Man/Boy,University,2000,20,20 - 29
2708082694.0,Job Search,Job Search,Closed,881243449.0,Employment Services,Closed,2019-12-06,2020-03-30,115.0,12,2019,3.0,2020.0,1297611795.0,1-60919221199,,,,1.0,BCEA EO,BCEA EO,1967-01-15,Woman/Girl,Unknown,1960,57,50 - 59
2617436994.0,Skills Enhancement - STOC,Emergency First Aid,Closed,820996311.0,Employment Services,Closed,2020-03-07,2020-03-07,0.0,3,2020,3.0,2020.0,1105155397.0,1-63426974607,,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,2004-01-16,Man/Boy,Unknown,2000,20,20 - 29
8199846994.0,Job Sustainment,Job Sustainment,Closed,872354106.0,Employment Services,Closed,2020-06-08,2021-06-25,382.0,6,2020,6.0,2021.0,1276865410.0,1-59245482086,3937.5,3937.5,0.0,8.0,EI REACHBACK,EI Reachback,1987-09-12,Woman/Girl,College,1980,36,30 - 39
8984724264.0,Specialized Assessments,Medical Assessment Report,Closed,811313559.0,Employment Services,Closed,2020-08-18,2021-02-23,189.0,8,2020,2.0,2021.0,1189701562.0,1-65496319736,9353.75,0.0,175.0,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1990-05-29,Man/Boy,University,1990,33,30 - 39
7399507694.0,Self-Serve Services,Self-Serve Services,Cancelled,863815368.0,Self-Serve,Closed,2023-01-17,2023-03-06,48.0,1,2023,3.0,2023.0,1856349233.0,1-49475703223,,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1993-11-21,Man/Boy,College,1990,30,30 - 39
8957220464.0,Client Needs Assessment,Client Needs Assessment,Closed,867308289.0,Employment Services,Closed,2020-09-17,2020-10-30,43.0,9,2020,10.0,2020.0,1233089887.0,1-51486761137,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1993-02-24,Man/Boy,College,1990,30,30 - 39
8220047994.0,Self-Serve Services,Employer Identified Wage Subsidy,Closed,866276158.0,Self-Serve,Closed,2020-12-14,2021-05-28,165.0,12,2020,5.0,2021.0,1206585375.0,1-52769791942,5819.17,0.0,5162.92,18.0,GENERAL,General w/o a Disability,1970-04-28,Woman/Girl,Elementary,1970,53,50 - 59
8289977694.0,Work Experience,Wage Subsidy Work Experience,Closed,813639463.0,Employment Services,Closed,2020-12-21,2021-06-07,168.0,12,2020,6.0,2021.0,1164588413.0,1-64769427982,7688.36,0.0,4888.36,17.0,GENERAL PWD,General with a Disability,1980-04-07,Non-Binary,College,1980,43,40 - 49
8204394694.0,Job Search,Job Search,Closed,883862328.0,Employment Services,Closed,2021-01-14,2021-02-18,35.0,1,2021,2.0,2021.0,1220249957.0,1-60463761312,2625.0,,,8.0,EI REACHBACK,EI Reachback,1966-01-11,Man/Boy,Apprenticeship,1960,58,50 - 59
2201193264.0,Job Search,Job Search,Closed,821601913.0,Employment Services,Closed,2019-08-21,2020-08-03,348.0,8,2019,8.0,2020.0,1153656592.0,1-64378831014,5643.75,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2003-08-17,Woman/Girl,University,2000,20,20 - 29
7929328994.0,Job Search,Job Search,Closed,865322272.0,Employment Services,Open,2022-01-11,2022-01-12,1.0,1,2022,1.0,2022.0,1823900456.0,1-55528776267,8951.21,,,8.0,EI REACHBACK,EI Reachback,1995-08-07,Woman/Girl,College,1990,28,20 - 29
